hsa10161	hsa10800	hsa11255	hsa1128	hsa1129	hsa1131	hsa1132	hsa1133	hsa1241	hsa134	hsa135	hsa136	hsa140	hsa146	hsa147	hsa148	hsa150	hsa151	hsa152	hsa153	hsa154	hsa155	hsa1812	hsa1813	hsa1814	hsa1815	hsa1816	hsa185	hsa1909	hsa1910	hsa222545	hsa23620	hsa2550	hsa2846	hsa2911	hsa2912	hsa2913	hsa2914	hsa2915	hsa2916	hsa2917	hsa2918	hsa3269	hsa3274	hsa3350	hsa3351	hsa3352	hsa3354	hsa3355	hsa3356	hsa3357	hsa3358	hsa3360	hsa3361	hsa3362	hsa3363	hsa338442	hsa3577	hsa4985	hsa4986	hsa4988	hsa5028	hsa5029	hsa5030	hsa5031	hsa5032	hsa56413	hsa57105	hsa5731	hsa5732	hsa5733	hsa5737	hsa5739	hsa59340	hsa64805	hsa6752	hsa6753	hsa6755	hsa6915	hsa7201	hsa8843	hsa9052	hsa9283	hsa9934
hsa3354	0.094754503611584	0.0950857312354768	0.130625158189886	0.196911875678311	0.175011012858203	0.162467650925519	0.16723302311726	0.153782774105613	0.0777721807194849	0.121856070834331	0.107433967496697	0.127197347972044	0.130864634622093	0.218369292908061	0.249395004552249	0.275343079911127	0.242937661684445	0.221576818138057	0.228286879010072	0.244031977051	0.243377858367847	0.218741480694618	0.243290527517713	0.224721304013747	0.245545741651498	0.201111370715807	0.205477347612889	0.0979699861054422	0.0821153727783773	0.0929628811597266	0.01439540806967	0.0670307977406226	0.0134941248734521	0.0739695227560282	0.0165569046310209	0.0156026909980901	0.0204643490660731	0.0208553890863945	0.0139728215625636	0.0208496411221758	0.020071574280437	0.0215923287683721	0.190598770602434	0.241921312623143	0.352851755748209	0.463998972330517	0.47947814954685	1	0.599469175063201	0.249817732645331	0.219964141080067	0.254854030130881	0.224332336124612	0.316981345829543	0.215845113257988	0.294101251259103	0.0664565577884912	0.0923935568464295	0.104172259884609	0.107397851360956	0.119085651809199	0.0688357127219802	0.070369411570488	0.078100455662768	0.0841250681227012	0.0671588329067507	0.0733671818874362	0.0451440256538716	0.0685727889560288	0.0569833530844303	0.0526785436765787	0.0731242868841043	0.0450457801122723	0.168850296370949	0.066773417881178	0.145773637301737	0.0924253945883387	0.107279484811853	0.0691321849440205	0.120138177489959	0.0625726699223763	0.0259187917072982	0.0621404592326508	0.0684083290292253
hsa3355	0.0965301717348014	0.0917016107370494	0.145671204178749	0.196498930895134	0.197770370435503	0.151335075470865	0.189281043129999	0.155885841444339	0.0799628288883198	0.133809909352211	0.130612993428358	0.131975590055966	0.11079469901975	0.246507498516396	0.269127930565459	0.283984089000376	0.239089535049817	0.232897909540867	0.251593846097835	0.220462924493619	0.227042843392495	0.217931423968615	0.256552536907712	0.23869375449377	0.265086560198635	0.218771027315385	0.211733205359428	0.0919546475076174	0.0729610002823551	0.0945498186410154	0.0192701793634657	0.08944573471858	0.0174185594113467	0.077433362561094	0.0156303223220979	0.0133440180108283	0.016205060372257	0.0166940468711105	0.0125253286571284	0.0194788776737794	0.0178807889721718	0.0245305555092423	0.208434930310219	0.257575386062015	0.377731675264822	0.500090263144563	0.486762826702686	0.599469175063201	1	0.237546805000896	0.228026806013127	0.255057452015445	0.244281556921334	0.33007875746452	0.224049038249396	0.298109538334755	0.0693895741035322	0.0835309159718082	0.120676590774826	0.120640034710903	0.108845879124959	0.0861623154482042	0.0715322673975249	0.0766288639026444	0.0689752524279643	0.0863755490160946	0.090557044985881	0.0644808384747446	0.0413072329251257	0.0576675595850997	0.0437262645777163	0.069744230837327	0.0665327146874093	0.207631023072754	0.066570060800383	0.126929725249694	0.101228526267979	0.10815850186651	0.0437869714763396	0.118438586126565	0.0671242535033294	0.0219131177913062	0.0592874884744328	0.0596807902549713
hsa3356	0.094551041459408	0.0853994985480731	0.120590182958598	0.122626532231369	0.124127260808952	0.119564729367419	0.127763281252546	0.115722764707334	0.0742229150706917	0.144079468815061	0.137427029908713	0.146893196133591	0.145209679795788	0.169860903870079	0.204866885295278	0.192573446617367	0.148528346267122	0.155398872891407	0.174894757942148	0.207053317122237	0.195312748815604	0.208034115989045	0.202318573751935	0.200331271561593	0.202477475944241	0.190319472261449	0.174666007582006	0.114939216929205	0.0879384135647492	0.093008764325864	0.0147392234673577	0.108138060550216	0.0107243285038031	0.0822327807548487	0.0153098583307273	0.0158549992114493	0.0145406301985524	0.0127211255961032	0.0130291740337483	0.0171715570756312	0.0132607395505332	0.0143327503087302	0.121812529370693	0.200351429097362	0.200680045517885	0.231844738595039	0.23707435466733	0.249817732645331	0.237546805000896	1	0.422451434705663	0.504295829643193	0.201600333085456	0.209907040521831	0.218735899440517	0.226685394038073	0.0760706454055267	0.116353767316594	0.126082552994963	0.126607057357812	0.120129907386055	0.0601319749676443	0.06266984207419	0.075014126167824	0.0835551225850845	0.0524462288220099	0.0599682473436305	0.067552462537345	0.0440006008709134	0.0536609573280856	0.0649788607918712	0.0420672175954675	0.0544349596151038	0.142876687802828	0.078935020109112	0.137379478242694	0.114893616368198	0.120480136968439	0.0648813516952578	0.140107996294377	0.0625870615836269	0.0378300170414701	0.0594383326461681	0.0496885963887661
hsa3357	0.0918986395362883	0.0745512205814214	0.122285915101171	0.142082801752186	0.124028886226707	0.0969101499549297	0.132834788532544	0.100277291689849	0.0823954167934183	0.140219651327828	0.118457769844516	0.133887033411214	0.129673524940171	0.157450829907313	0.182861952888519	0.173589056498229	0.14475892670086	0.153340867811755	0.159402304619117	0.174671851842132	0.188877520207192	0.181682575733257	0.185936893461927	0.19152074448269	0.20192701542869	0.195574322361443	0.154483518900382	0.113796733835678	0.0725683755031364	0.0856555784600783	0.0171261508763409	0.102217377514706	0.0145297039613579	0.0777359500459168	0.0147764506564828	0.0139741470155368	0.012672621429487	0.0153650910113967	0.0153585776108276	0.0193524765777362	0.0161582125083542	0.0177378554464618	0.113887183688756	0.164072385291599	0.20893187939084	0.218427261614751	0.222196820955534	0.219964141080067	0.228026806013127	0.422451434705663	1	0.428349468475405	0.17298571805491	0.1686761839811	0.17907802502461	0.205684197828477	0.0790859784599203	0.0759906831535064	0.111567566134039	0.109921077563864	0.103966129111245	0.0813617551522177	0.0754145977309995	0.0628237196705737	0.0632893325015131	0.0528797200511538	0.0652737004112854	0.0634332727237193	0.046731571558614	0.0464999887487631	0.0587236154311675	0.0361693780774904	0.042657526234192	0.132363068909194	0.0587165428987352	0.119876341219386	0.104916511856543	0.112567995552219	0.0497749366564086	0.110981637888892	0.074242899976185	0.0271897791001492	0.0614304968559444	0.062228468074386
hsa3358	0.082400019027279	0.09311694475868	0.123613842246448	0.147935041031996	0.121820931492232	0.115360366444609	0.129040723843089	0.120203888511053	0.0760137431040588	0.152761617466948	0.133185268075806	0.136576295545133	0.13450874620052	0.192119838062474	0.207017097191019	0.210544450915149	0.170264342845868	0.170430373448795	0.175096631097157	0.203365819544117	0.197852237543097	0.202084631817803	0.188864720529615	0.218114321627796	0.225029234082287	0.194619738693138	0.176276684001542	0.114553466798006	0.0688108408050498	0.0742255632197758	0.015852541396435	0.085473262726452	0.0117840458680444	0.0687558445791704	0.0132178292436699	0.01519715530261	0.0136182090965197	0.0148232396747829	0.0140133244596487	0.0149726482988547	0.0141128802809552	0.0151964338702689	0.119248744887993	0.185903618459081	0.214418670781419	0.233524794908279	0.247946012355958	0.254854030130881	0.255057452015445	0.504295829643193	0.428349468475405	1	0.220367578506132	0.213449427324185	0.21017460278853	0.203838618031635	0.0730672654521558	0.0831852275597954	0.138505237860392	0.135372174067787	0.125946983616868	0.064153966172575	0.0548904150476483	0.0557782076453044	0.0758278694960612	0.0559567250883492	0.0627111930178012	0.0626484079896775	0.052342798677836	0.0512050830927669	0.0532472365513483	0.0517427997558207	0.048265335390723	0.147412602789862	0.0616075342019657	0.145594559672276	0.111606487150125	0.118942202272431	0.0566655520363938	0.110578793107636	0.0615123400520554	0.0352666080121035	0.0560842257826685	0.055936741437238
hsa3360	0.0912547676963125	0.0795166298656529	0.131095632899693	0.14501324021135	0.132613934967817	0.139012293275986	0.142941531474933	0.13249442419576	0.0857898813998253	0.189758892523132	0.19691799352121	0.183543426794926	0.183020064213577	0.217124304357041	0.215419648279667	0.225623722621758	0.170340313019006	0.152578449846134	0.157685977841174	0.251607542417576	0.282624800324388	0.240527878626111	0.291983865521769	0.183647474112107	0.204651764895763	0.151567298392728	0.264979651328402	0.140805055092069	0.106507950374152	0.0986825480083808	0.0191130855254547	0.095892424035345	0.0136574820522692	0.10194735550598	0.0183830512223225	0.0154316521411705	0.0145691463554229	0.0155895371244429	0.0154677837866869	0.0129802362079639	0.0121326104083496	0.0135479799856743	0.139005881472231	0.304869714488162	0.219833210071915	0.217716221207606	0.220127211648474	0.224332336124612	0.244281556921334	0.201600333085456	0.17298571805491	0.220367578506132	1	0.217542023763983	0.236093288981117	0.258527450393381	0.0811271953764161	0.141601156812499	0.16303697274053	0.173789989782085	0.170971284805951	0.0643707678992381	0.0478175629474737	0.0622123898379577	0.101180642090002	0.0694925819085145	0.0473335858710949	0.0772318518114484	0.0359693966318412	0.0669541280987968	0.06725082411454	0.0732267219407755	0.0400692448359778	0.157290072341595	0.084168196890539	0.157477566294664	0.127413193960917	0.155620548900256	0.0309749564764094	0.124504892025265	0.0764349678426624	0.0299231725363754	0.0662582158931782	0.0539934248727618
hsa3361	0.0749690855418483	0.0563491283993748	0.140219804210894	0.134522080939807	0.147810156869972	0.126521897961121	0.139578180759011	0.120653244210278	0.0901787189039325	0.142680636316664	0.134628891946613	0.137944824021484	0.120422947813682	0.222857567716728	0.245902702259316	0.267704297616245	0.215105838046544	0.204890631492489	0.214879630464504	0.211972362042477	0.205640649764743	0.2264174331406	0.247583078637555	0.216713683375326	0.231934427365475	0.191349659880768	0.221121478538389	0.100499502380485	0.0687381102416821	0.0611850515736149	0.0198079024417215	0.0812339015539973	0.0171169734973223	0.0705375239928304	0.0143687497842887	0.0220143559399748	0.0245609497221604	0.0214727077460467	0.014007826598369	0.0162570132086603	0.0187048257954034	0.0176589235122771	0.13293946901966	0.231065783107482	0.287593426301384	0.315660888942904	0.321348019363525	0.316981345829543	0.33007875746452	0.209907040521831	0.1686761839811	0.213449427324185	0.217542023763983	1	0.230241068149254	0.287143091657417	0.0652905853684845	0.0838694241028144	0.112912856255897	0.131053571155507	0.144202164643003	0.0672157417615289	0.059963847250951	0.0556080360305089	0.0445105717666219	0.0752479138000917	0.0471591597194413	0.0559881915602916	0.0549956632745475	0.0502709760068975	0.0503155302135204	0.0416936289878956	0.0382111483283817	0.171022898913145	0.0566421309319401	0.143432558108724	0.130983220893375	0.131949946246993	0.0437228549687038	0.0947860461878169	0.058862545848539	0.029174707720815	0.0553313496748321	0.0515530212425855
hsa3362	0.0555135689274937	0.0437754345984627	0.153861825862823	0.147695882470282	0.107718509835287	0.110536221343446	0.107038728470139	0.124840864194292	0.0610466737060772	0.152704992366723	0.135008928357284	0.140222443468622	0.134711196249565	0.210684221274121	0.210356842283962	0.213301540062141	0.170554307239204	0.158860030112824	0.181872842895661	0.255551174890179	0.219460542366524	0.258580464525158	0.262278563559772	0.156942394748211	0.192443592524398	0.174098123041123	0.218029262182696	0.0954087754706811	0.0811698920310841	0.0715526593695907	0.0159798304902632	0.0876845245417593	0.0165806389234974	0.069307924459173	0.0166549534141721	0.019992830651531	0.0129505259078478	0.0177281097334468	0.0186102408072234	0.0192564231891025	0.0226094974516748	0.0188927607999519	0.125070098207627	0.247807008335636	0.190999033887429	0.216143479552622	0.231081318563226	0.215845113257988	0.224049038249396	0.218735899440517	0.17907802502461	0.21017460278853	0.236093288981117	0.230241068149254	1	0.231250531503234	0.0565343941340104	0.074765633606727	0.0968120482643093	0.0957191749993353	0.100876219424191	0.0490039104566626	0.0604690550547611	0.0594162150292113	0.05669757793423	0.0646894370668916	0.0473140975898524	0.0602238972196184	0.0724048226606156	0.0516162379015312	0.0454744739924089	0.0283379589108728	0.066557147075316	0.135657801768499	0.0759493320012988	0.124122401576807	0.123828408326587	0.121922548538053	0.0750489005217938	0.114194899068175	0.0442901840743128	0.0220653829964422	0.0575750713477369	0.039003773138714
hsa3363	0.0896022782386165	0.0719520823625684	0.136402607577866	0.146786522356922	0.143810938862054	0.13208078438773	0.149354271680642	0.134024539161369	0.0807549412129597	0.14496300791753	0.167909500903211	0.195525036297917	0.146092498870807	0.240667424910761	0.265745070236666	0.271698270469958	0.175570674739777	0.182528659637243	0.187157691875473	0.240811102064967	0.222238765431071	0.23457661236731	0.243893746914437	0.212331106711193	0.238881375422066	0.206314544587505	0.206664661769626	0.112727522759484	0.0993709339644414	0.105043778635546	0.0219315165867569	0.0829768652130358	0.0162326037732477	0.0817712457753181	0.0121384334524571	0.0224502203566552	0.0151875319888125	0.0213944492114389	0.0142617121830536	0.0222412988944144	0.0169158372720671	0.0172540245777689	0.116703930689872	0.247506546280722	0.280072919480766	0.290582983176172	0.299433291233736	0.294101251259103	0.298109538334755	0.226685394038073	0.205684197828477	0.203838618031635	0.258527450393381	0.287143091657417	0.231250531503234	1	0.080322687157645	0.118642169420461	0.131601194054534	0.142694751397553	0.139137343398733	0.0698597052536398	0.071487635457666	0.0626171929024954	0.0997577011219248	0.0599789347148056	0.0820971587997229	0.0660877980106129	0.0493761414512513	0.0521126988446746	0.0600123538656686	0.0559187990970799	0.0448718908021684	0.141057129079113	0.102588406506707	0.130992728354655	0.120064389947743	0.130833419032378	0.0430946106856587	0.132084317652196	0.0792314827938683	0.0215234245956533	0.0610123083501855	0.0678363486755884
hsa338442	0.213363061563325	0.20965837296859	0.0732205709375415	0.0657133542171455	0.054789331530127	0.0595420125363404	0.0571734761095195	0.0673063092391016	0.113800604183498	0.085783098014736	0.0768634641835136	0.0773426317817121	0.0879998687197926	0.0707096073103334	0.0731337733867421	0.0953183973874682	0.0708347786210927	0.0630691722603584	0.0690679066693702	0.0680183076735867	0.107041589073221	0.0794708552789534	0.106349946384561	0.0661896302415372	0.0880276854741276	0.0525536794674081	0.0814862980683081	0.166917890343998	0.0916866317320195	0.105302837555657	0.0165875312113334	0.089337225216205	0.0196901127580007	0.216462039979195	0.0212992207652664	0.0158478544230141	0.0223019776364836	0.0146298254597903	0.0234608648328135	0.0138975698640149	0.0168899989127489	0.0155829837326349	0.0571777183938277	0.0980932833542516	0.0805709525872454	0.0569678689991795	0.0664637475850375	0.0664565577884912	0.0693895741035322	0.0760706454055267	0.0790859784599203	0.0730672654521558	0.0811271953764161	0.0652905853684845	0.0565343941340104	0.080322687157645	1	0.174234154520759	0.171794457554891	0.181926060722939	0.171401962390686	0.235533164247746	0.192982820364427	0.196017181429489	0.201868339935324	0.125106938571316	0.096797713098588	0.225637067652909	0.025605800878454	0.0651879827656508	0.07190846264402	0.0774398427882393	0.0687246419850858	0.0743561352761114	0.178364686406114	0.180232865040673	0.155126745439937	0.179684588648563	0.0827069681792518	0.0743388806255583	0.998626234259708	0.0396375315633297	0.0722035661537189	0.159879866586894
hsa3577	0.240249902124912	0.218954002290457	0.0874043375226275	0.0645484709377854	0.0743050107161261	0.0657503142365378	0.081763993533066	0.0709644665964256	0.17234572005939	0.108834219469089	0.09595329897734	0.113880631345367	0.111150460139139	0.09805954311534	0.121784513006555	0.131056410871717	0.100291462551274	0.102421431456734	0.0959512017499083	0.0910717782353962	0.102942636679678	0.0943535352171267	0.113244555393324	0.078602165889565	0.0887090810141323	0.0815806101165341	0.0943748806344797	0.286629561476166	0.147280388871651	0.147452429092385	0.0197914967216004	0.105623153351969	0.0229476512384078	0.234668432973585	0.0203406631178345	0.0190851179417085	0.0202099119209978	0.0163243980608185	0.0147061781686305	0.0147133591314866	0.0166619883127768	0.0147242035212501	0.0577518969910688	0.156146940522187	0.0861404934802768	0.0968799424291774	0.115685908983614	0.0923935568464295	0.0835309159718082	0.116353767316594	0.0759906831535064	0.0831852275597954	0.141601156812499	0.0838694241028144	0.074765633606727	0.118642169420461	0.174234154520759	1	0.225289688613132	0.215589968160352	0.229449254267324	0.202129102326628	0.179219001393418	0.206529513283178	0.187122016655081	0.112851665873387	0.133760689669407	0.215186831130498	0.0370191548839516	0.0310376287650848	0.0581680988003998	0.089634399614085	0.0396131178820572	0.0895608022914721	0.16797574461872	0.229973454447801	0.213032037861964	0.23085857058882	0.0759094132314168	0.124287119341273	0.171594670873846	0.0304971724195643	0.0694220753270432	0.199438984588847
hsa4985	0.218049158776552	0.203293852184145	0.108778359613089	0.0949429778883073	0.101455902104598	0.0853703123734108	0.0993716480433052	0.104553776931736	0.175212920380798	0.110088362153892	0.140838817857802	0.161015697754694	0.12494739152453	0.1304940200223	0.13631747730147	0.153011410937066	0.117185499330117	0.106671939336996	0.130175949942847	0.127147161605178	0.165059961776581	0.15312240500309	0.138198626244732	0.101365935511294	0.104957704183625	0.104808094441464	0.133672752086717	0.234991534166202	0.147891053144744	0.156727174468821	0.0175009126375955	0.112314524846736	0.0140934828537216	0.200638257093884	0.0172674829687919	0.0204740890243424	0.0164525766583207	0.018583509015027	0.0164527020068513	0.0153895595502542	0.0150239175367657	0.0162173626561543	0.106916772136093	0.182730412605701	0.101918634818165	0.13944822418096	0.145871001945764	0.104172259884609	0.120676590774826	0.126082552994963	0.111567566134039	0.138505237860392	0.16303697274053	0.112912856255897	0.0968120482643093	0.131601194054534	0.171794457554891	0.225289688613132	1	0.604291265791642	0.629684801140104	0.188719478545719	0.196510668362997	0.227970024533905	0.187203375845149	0.095038753895601	0.177114988127319	0.190998935966472	0.0472406860842238	0.0426214221083027	0.0706224021282691	0.0643197046813709	0.0520052210838796	0.118942475867317	0.168195742236142	0.356890810040447	0.330769123644923	0.353117412097475	0.0593613419287707	0.181834887622901	0.167029568654935	0.0237182208461325	0.0866063573293251	0.147650337198032
hsa4986	0.229598627137926	0.217407024925792	0.105203849094886	0.101210927582136	0.103421012587504	0.09789781929324	0.105541863775095	0.109518089611533	0.18691145859127	0.132930605550679	0.131490204852619	0.147695305042902	0.117835205887167	0.126934332414909	0.136231781738438	0.149359390679638	0.106920219780314	0.108581201084141	0.120953044388329	0.112498890230082	0.146018068297172	0.130638255505364	0.146171478643673	0.113690178031157	0.104609755848659	0.0876826558769144	0.130281097958764	0.258942487021162	0.158206943524812	0.1691165365904	0.0131835060531399	0.114349152808388	0.015274231958737	0.226461589634113	0.0168320985709614	0.0182748990113022	0.0187910163439854	0.0222130133186253	0.0169953458687436	0.0197242277617917	0.013753998537676	0.0179694642825036	0.113233661963852	0.190457512754438	0.10686296098266	0.152342312117703	0.135101698644501	0.107397851360956	0.120640034710903	0.126607057357812	0.109921077563864	0.135372174067787	0.173789989782085	0.131053571155507	0.0957191749993353	0.142694751397553	0.181926060722939	0.215589968160352	0.604291265791642	1	0.61177801059533	0.197462588904114	0.18188159249649	0.206397616506593	0.177359073765484	0.0815794847419669	0.15033905781641	0.200164336066044	0.0446222525097403	0.0487940148828519	0.09081308693867	0.09027626450088	0.0611117410371382	0.0942496438819277	0.184017223509192	0.362931272878715	0.314771380636455	0.327200855781268	0.0568853508537972	0.178516152845223	0.179740101230823	0.0274326313051432	0.079995225522828	0.167100690665557
hsa4988	0.222647977935618	0.214803291355079	0.0921584351029364	0.0970231445722011	0.101421235632907	0.0952696107375369	0.104207641086954	0.104800628633633	0.166664417366587	0.128457240370485	0.123945663363012	0.140100851279198	0.118875555246858	0.121405456959443	0.143380815618765	0.154170161601848	0.1214038582669	0.115106472723939	0.128569449514267	0.116048813566786	0.165792214614603	0.13733905420196	0.135968715663428	0.111016712082785	0.115239134593719	0.0892796467822806	0.135465495273435	0.240354215788165	0.16968909490401	0.160182983773692	0.0183775767283378	0.102080509984063	0.0158512614523372	0.219605908104282	0.0193538685257692	0.0188122260282563	0.0157744029144293	0.0191471624911487	0.0174226075986827	0.0194003598639932	0.0176056625489162	0.0219829055486702	0.120020221322764	0.16699934693421	0.116236611059624	0.155983544272962	0.136066875164144	0.119085651809199	0.108845879124959	0.120129907386055	0.103966129111245	0.125946983616868	0.170971284805951	0.144202164643003	0.100876219424191	0.139137343398733	0.171401962390686	0.229449254267324	0.629684801140104	0.61177801059533	1	0.182627569163637	0.208330570690686	0.21522334081177	0.182573867126433	0.0820091384353872	0.130720378981979	0.195861356529026	0.057425597752313	0.0486073316862504	0.0767134403989202	0.076330881376392	0.0686618347932108	0.104570679108206	0.184614981794961	0.36340683755429	0.307620804345393	0.352597803315009	0.0595412945208006	0.18088763857418	0.162166652807588	0.0218824236359717	0.0852216207601271	0.158480680597122
hsa5028	0.271256642320093	0.297151240901063	0.0635457717438924	0.0623750008078911	0.0619889282192219	0.0625307893211051	0.0674257047652676	0.0616651566231393	0.184719307464251	0.0776094055123458	0.0771325697624786	0.0654149508676142	0.0651395087155634	0.0748702745833061	0.0686194826335186	0.0777931236459537	0.0536974155274788	0.0553306535351494	0.0598402120868108	0.0559721714964516	0.0739342567114098	0.0624064694003264	0.0528412938891513	0.066376189990551	0.0650146062664697	0.0607113094917678	0.0474148436136864	0.221535279091195	0.098182264933124	0.150572720344336	0.0161772614807806	0.0725248119766631	0.0133342296990645	0.270533385310254	0.0156281483776296	0.0162743559603401	0.0236396415005064	0.0186588376943836	0.0175056258536645	0.0188857062561611	0.0145261203923816	0.0162831001070603	0.0641808796050499	0.0867646649936118	0.0837635006479213	0.0708710211209042	0.0847010853354864	0.0688357127219802	0.0861623154482042	0.0601319749676443	0.0813617551522177	0.064153966172575	0.0643707678992381	0.0672157417615289	0.0490039104566626	0.0698597052536398	0.235533164247746	0.202129102326628	0.188719478545719	0.197462588904114	0.182627569163637	1	0.327251857554101	0.368335343389015	0.304341758578914	0.236825007412994	0.123246321656184	0.271793607495535	0.0249865933923023	0.0454969799042546	0.0672197812197639	0.081290046810492	0.0483640235618593	0.0681194537288528	0.166109043471143	0.192061773260905	0.177263661186482	0.18217393427143	0.0660206375863303	0.0835716716039057	0.230384861108686	0.0269596564499793	0.0587343964913868	0.193935591031338
hsa5029	0.283159597163514	0.24228414593398	0.0656518247790974	0.0636895570364478	0.06565563770446	0.0521941344523692	0.0717120012156263	0.0559800264789876	0.163988253646086	0.0939501103765937	0.0709978093856495	0.0795364002319175	0.0693161463951899	0.0601160604237412	0.066791802261227	0.0892374112122198	0.0547777805699932	0.0489980902779292	0.0445469752535909	0.0422481957988375	0.0592603968150675	0.0719775030612707	0.0678686330798596	0.0831224843595218	0.0907298272567036	0.080047033699204	0.0590694781288943	0.175889188368673	0.116565861068572	0.123397237943568	0.0211319016650176	0.0622856928692306	0.0160654889107054	0.251279837295529	0.0120134681255002	0.0207889004281645	0.0204576855107449	0.012604872589056	0.0167393746015112	0.0185824971427653	0.0156672219358142	0.0135355536181551	0.0567602336616232	0.0813698657578163	0.0507504197285727	0.051449487932947	0.0559948777862593	0.070369411570488	0.0715322673975249	0.06266984207419	0.0754145977309995	0.0548904150476483	0.0478175629474737	0.059963847250951	0.0604690550547611	0.071487635457666	0.192982820364427	0.179219001393418	0.196510668362997	0.18188159249649	0.208330570690686	0.327251857554101	1	0.535866425443056	0.351258198238996	0.169005542329404	0.124624496637186	0.265619957342322	0.0420869308052872	0.0585067495455557	0.0625109053647975	0.0795405782130486	0.0593791446658146	0.0576930929370436	0.183418436006617	0.214350307912609	0.19484132000829	0.218254454623129	0.0712763010061535	0.071687633375528	0.185432516914384	0.0296216161705296	0.0446570052481363	0.193574204235614
hsa5030	0.292533586781763	0.215507887671671	0.0532289931720674	0.0595871587847504	0.0595807369037748	0.0428969907457922	0.0580388044558721	0.0499227995577128	0.136963065360709	0.0826516420516394	0.0864553669466259	0.079785732768456	0.0881406685997842	0.0459296004991267	0.059333137874182	0.0706329473967015	0.055660951581158	0.0557152284849187	0.0504181671491618	0.0612763634788213	0.0659771419847764	0.07344352351773	0.0884997876544281	0.0579087493316802	0.0712941700789537	0.0683085505298914	0.0630156662974252	0.231555638594054	0.119624996226627	0.140364090451262	0.0149526641504193	0.0911449121213166	0.0137781159573503	0.269019376968373	0.0155151269383882	0.0184242627751768	0.0161170464169708	0.0154826614895795	0.0166447015870569	0.0178968934157362	0.0138664122363039	0.0161653421126425	0.0519594753896773	0.103185175903364	0.070458766423034	0.0695004575861233	0.064818245184726	0.078100455662768	0.0766288639026444	0.075014126167824	0.0628237196705737	0.0557782076453044	0.0622123898379577	0.0556080360305089	0.0594162150292113	0.0626171929024954	0.196017181429489	0.206529513283178	0.227970024533905	0.206397616506593	0.21522334081177	0.368335343389015	0.535866425443056	1	0.353949447535177	0.192482055261386	0.135056227348512	0.233303075868935	0.0403621301288797	0.0465095718828535	0.0695820411304419	0.0668034580680601	0.0586368827444197	0.0629186233321211	0.193766614478829	0.19023142663996	0.175569570330824	0.214020856855866	0.0687293088536121	0.111473997729045	0.19087924040116	0.0289950770509571	0.0518728565177047	0.192533065339307
hsa5031	0.25098884546658	0.249235315790838	0.056891459342507	0.084907023515149	0.0714200926828336	0.07236023453646	0.08068715690815	0.076757422723851	0.16748477185584	0.0840981329389977	0.0594025727391136	0.083053461263856	0.0842533179423904	0.0642514072968575	0.0640327884179992	0.0760257843108189	0.06275060166353	0.0681838530801175	0.0600983049607818	0.0677432200449262	0.0725273836721871	0.0790794403334567	0.068746340265502	0.0719257364872038	0.0919707403747515	0.0757514941554142	0.0671678968963321	0.20479855217671	0.100112778464893	0.116093946172952	0.0207059514620404	0.0889808146495545	0.0159338127929282	0.26003164664538	0.0155746113521501	0.0176133026651977	0.0172723177343067	0.0192182372742672	0.0131476853095731	0.015857144937724	0.0204458027601614	0.0173189254257138	0.0551233116353026	0.0930824322564886	0.080247508347082	0.0664204797422866	0.0664217127146635	0.0841250681227012	0.0689752524279643	0.0835551225850845	0.0632893325015131	0.0758278694960612	0.101180642090002	0.0445105717666219	0.05669757793423	0.0997577011219248	0.201868339935324	0.187122016655081	0.187203375845149	0.177359073765484	0.182573867126433	0.304341758578914	0.351258198238996	0.353949447535177	1	0.169162299424457	0.140458009222221	0.234175011150483	0.0504800434995126	0.0673530185146781	0.0561415467225265	0.0632746130730316	0.0528063097802065	0.0554471224307223	0.160655220051683	0.191984899303756	0.185344433017084	0.200724336453501	0.0939578617255968	0.0842446165994765	0.196606485208628	0.0427527767310608	0.0458595154171315	0.168167904938109
hsa5032	0.136569634202559	0.124540813973455	0.0518724706516758	0.0585565720417559	0.0476911948618991	0.0579564541729474	0.0509037349994042	0.0526262021777605	0.126387117433593	0.0803707974946682	0.0602705547268514	0.0633208428683655	0.0345901294482722	0.0707493329087441	0.052169371428039	0.0529768140695868	0.0639759931074256	0.0655908238278771	0.0657229538963257	0.0636245350781019	0.066894155246037	0.0641251464463552	0.0732811865991382	0.0624171708608351	0.0596724899932474	0.0528626096692026	0.057451673676667	0.107449075811814	0.0629496593586868	0.0733440976687464	0.0167080383565627	0.0609285497144928	0.0144305946874934	0.143557086796315	0.0129491102529493	0.0173835816415191	0.01594249414993	0.0199641700892623	0.0147695663881012	0.0193890710718699	0.0186540795828461	0.0162659610442579	0.0679037212202316	0.0732224450315957	0.0806362781943394	0.0852981312316604	0.0706145129321437	0.0671588329067507	0.0863755490160946	0.0524462288220099	0.0528797200511538	0.0559567250883492	0.0694925819085145	0.0752479138000917	0.0646894370668916	0.0599789347148056	0.125106938571316	0.112851665873387	0.095038753895601	0.0815794847419669	0.0820091384353872	0.236825007412994	0.169005542329404	0.192482055261386	0.169162299424457	1	0.0950649880086678	0.142711002414586	0.0399249966036467	0.0557378685894799	0.0615833477907331	0.052775267931035	0.073553043223973	0.0541929329820235	0.0978730550233152	0.121372584613264	0.1149633909236	0.122035377724213	0.0882453663297842	0.0627089260271685	0.121438531336092	0.0242685824557686	0.0475657257642265	0.0970551679036956
