hsa10369	hsa1080	hsa1134	hsa1135	hsa1136	hsa1137	hsa1138	hsa1139	hsa1140	hsa1141	hsa1144	hsa1145	hsa116443	hsa116444	hsa170572	hsa200909	hsa22953	hsa2554	hsa2555	hsa2556	hsa2557	hsa2558	hsa2559	hsa2560	hsa2561	hsa2562	hsa2563	hsa2564	hsa2566	hsa2567	hsa2569	hsa2570	hsa27092	hsa27133	hsa2741	hsa2742	hsa2743	hsa285242	hsa2890	hsa2891	hsa2892	hsa2893	hsa2895	hsa2897	hsa2899	hsa2900	hsa2901	hsa2902	hsa2903	hsa2904	hsa2905	hsa2906	hsa3359	hsa3708	hsa3710	hsa3736	hsa3737	hsa3738	hsa3739	hsa3741	hsa3743	hsa3744	hsa3746	hsa3747	hsa3752	hsa3756	hsa3757	hsa3758	hsa3763	hsa3767	hsa3776	hsa3778	hsa3780	hsa3781	hsa3782	hsa3783	hsa3784	hsa5023	hsa5024	hsa5025	hsa5026	hsa5027	hsa51802	hsa5310	hsa54207	hsa55503	hsa55515	hsa55584	hsa55799	hsa55800	hsa55879	hsa56659	hsa56660	hsa57053	hsa59284	hsa6261	hsa6262	hsa6263	hsa6323	hsa6324	hsa6326	hsa6328	hsa6329	hsa6330	hsa6331	hsa6332	hsa6334	hsa6335	hsa6336	hsa6337	hsa6338	hsa6339	hsa6340	hsa6530	hsa6531	hsa6532	hsa6833	hsa773	hsa774	hsa775	hsa776	hsa777	hsa778	hsa779	hsa781	hsa782	hsa783	hsa784	hsa785	hsa786	hsa8001	hsa83795	hsa8645	hsa8911	hsa8912	hsa8913	hsa8973	hsa8989	hsa9127	hsa9132	hsa9177	hsa9254	hsa9311	hsa9312	hsa93589	hsa9424
hsa773	0.0144991084098452	0.00922494611819872	0.012037016995394	0.0104060034850173	0.0108335035255479	0.011650456884672	0.0101066420056886	0.00942102863275326	0.0112628879821287	0.0101381107325849	0.0130406914499088	0.00969448547829364	0.00882310692793336	0.0110383820713279	0.0102907006459302	0.013821876142173	0.0148032347537583	0.00976210306415912	0.0098731881337417	0.0110671503450751	0.0115200948996922	0.0110803103475345	0.0105390101236786	0.0097665944235534	0.00993570148628533	0.0110284897424365	0.0107207298387118	0.00980326401021333	0.0106872415753426	0.00976037959987377	0.0139060917490122	0.00892291042351033	0.014682096645455	0.0126343321879474	0.010114678894613	0.00976853396279083	0.00903276818157756	0.00987293584556596	0.00763377608569309	0.00814636733529658	0.00793470816744932	0.00754768030299748	0.0076689696234818	0.00770663092248094	0.00813248838773186	0.00799238446388632	0.0100652156229717	0.00798671302498241	0.00818285872274534	0.00692526598427735	0.0112831670009075	0.0111948083199816	0.0106139034305738	0.00777399523897345	0.00929452479280205	0.0215732191551749	0.0241457578663581	0.0210891623010877	0.01852964007574	0.0189570830605803	0.0215933635668873	0.0204049036693618	0.0235623371150971	0.0207364294175902	0.0192542625852622	0.00925195554236328	0.0110197492397758	0.0155838486276687	0.0103797185894842	0.0102596860830484	0.0113534411854852	0.0090451155183658	0.0147977563026204	0.0131128638639388	0.0141350201064384	0.0133526859064442	0.0152953500027215	0.0087382241230936	0.0118671045808416	0.0128499854811462	0.0115919090641246	0.00929911956934385	0.0109243557855567	0.0042882236715568	0.0120258922232818	0.0103225171345175	0.0131954368827131	0.00851270800643532	0.00653863790996172	0.0125427293696668	0.0108800898347916	0.0109819776215782	0.0140753953572928	0.00971743961326341	0.0129711251728821	0.00530360750859774	0.00501586911918227	0.00435352242573028	0.103019232632367	0.013880424461824	0.102954170795595	0.105907973301445	0.128275506240138	0.0128467070053992	0.112469504313209	0.0967589566554364	0.103761594192292	0.109497726047543	0.112621262631353	0.00906656361313653	0.00875885675300228	0.0107959276131665	0.01051435579569	0.0105798109273419	0.0100179506968623	0.0110079995972272	0.00611297280973834	1	0.660690619234662	0.320748060195977	0.307033173262631	0.585066143130238	0.307905534882951	0.321910886261003	0.00683196332931224	0.0141619526386628	0.0194381941452741	0.0124856220750943	0.0142518156938741	0.0119396340855958	0.00844955689765006	0.0125158967860436	0.0129749415047553	0.128320894226111	0.096855142521776	0.108211824905725	0.0100217778355766	0.0092852137929215	0.00978466697785	0.0176394200724854	0.0126295517120832	0.0066144821516571	0.01170743285579	0.0202388931826885	0.00605413025426996	0.0132863652627327
hsa774	0.0139263115641297	0.010306376124053	0.0118871623773147	0.0102764541391473	0.0125592636825951	0.0172581221091978	0.0101418005155235	0.0106764249164364	0.0122040416476336	0.0117062174608028	0.0130316551960105	0.0106724262795618	0.0102692037915839	0.00908413328339044	0.011637800967784	0.0146838767833212	0.016148831455156	0.0112745648503969	0.0135512255785671	0.0110877667313197	0.0130232998071252	0.0137187875134727	0.0104078049141468	0.00996650556846982	0.0109379751906934	0.0115318490458666	0.0112489662075461	0.00891286778688485	0.0108740149296431	0.00883562894178557	0.0103795689276997	0.00833976277321933	0.0121794222124814	0.00913497667013027	0.00835125534144367	0.00931990651803113	0.00907681165563148	0.0129467517400001	0.00707481710020979	0.00733510082089544	0.00701724641770752	0.00768664421059437	0.00647588696871	0.00761068736486954	0.0084901713041711	0.00845666081025291	0.00960485579992039	0.00812272386182878	0.0085349743746903	0.00647910001407626	0.0132930425412021	0.0116128558435543	0.0111170243738674	0.00888940456170464	0.0114225225708336	0.0198843341821274	0.0216488913638872	0.0189464328136785	0.0180258369266736	0.0188607867407906	0.0213245373908004	0.0207709000703245	0.0241815079745145	0.0232644310322345	0.0188777616289987	0.0092495731675581	0.0133235069080952	0.0106136812382644	0.0095671300451345	0.0101319583129391	0.0112120967316734	0.0110641298735905	0.0134205905315586	0.0136853891189244	0.0186120619171273	0.011664938212906	0.0181793857762243	0.00931979278643163	0.00979529038678666	0.0098700076433001	0.0106058608229656	0.00876592533799624	0.0129460238668927	0.0049229986066728	0.0123329521068004	0.0101940071504074	0.0150257259263548	0.0117376973836867	0.00592795368087697	0.0145304098574051	0.011984404324361	0.01015666990621	0.0105507268808637	0.0135001083055393	0.0128096413925081	0.00509073229897265	0.0053496980823708	0.00514918956925643	0.107781238010195	0.012745682104883	0.107630120794347	0.112854903521204	0.132348298471495	0.0131566526172933	0.120707242687532	0.117147602396985	0.10569164320698	0.114922543532932	0.121236800982447	0.0117187996221076	0.00851466019318305	0.00890709592827875	0.00728190527359346	0.0105874057392205	0.0103112563114426	0.00949488536871863	0.0060368694690117	0.660690619234662	1	0.328100003231134	0.313991927328738	0.572793901638393	0.323894554753797	0.32741939283652	0.00611438621740657	0.0174106992676493	0.0160679292911078	0.0113817069751947	0.0119090975222142	0.011328599997595	0.0107985890902329	0.0125562721147551	0.0125008880127112	0.140959459698014	0.112503543304435	0.128095559761503	0.0117527016309496	0.00969061870290512	0.00868018993742724	0.0179476917281439	0.0108093442982412	0.00724658757597578	0.0114134547048176	0.0172141762404006	0.00628800565246723	0.013717364038878
hsa775	0.0148679460792986	0.00813781801654929	0.0133718242620857	0.0103485345940884	0.00995748629321538	0.0125453553569261	0.00881289469254735	0.00834971931302357	0.0100834465794648	0.0105403995660947	0.0119440908212031	0.0128881201485552	0.00687991147126808	0.00697584759787467	0.00897339205782356	0.013063945374441	0.0139589522548595	0.0110095963058307	0.0109608944181351	0.0103389980293456	0.0111892469031917	0.0127235671360136	0.0107832830646912	0.0115080266647535	0.0104993021319824	0.0112974903119331	0.0118427710858436	0.0105158298367221	0.00993284701216767	0.0116698317028717	0.0115999408292479	0.0112649031660988	0.0142470483814571	0.0124319764273181	0.0093092794815978	0.0117054020679251	0.00922643825900416	0.0107695237399339	0.00830299960208976	0.00784685577032937	0.00948084234472898	0.00735672999349835	0.00797328084333625	0.00764823491214283	0.00881755781498805	0.0106836802186426	0.00811301373317099	0.00805576294350301	0.00879433323385084	0.0067263778330875	0.00884962076232965	0.00792236346738023	0.0103662798721165	0.0068771927591301	0.00780225182852516	0.0245891177261124	0.0282418672726199	0.024209956290683	0.0194086799110323	0.0195622317475186	0.0253415210296614	0.0243151811211871	0.0293007048814024	0.0233192088144128	0.0198742715962095	0.0129441954012432	0.0108145723920287	0.0117326485573836	0.0136693531950858	0.00991825182225097	0.0123487533020658	0.0078010731403292	0.0111462348119088	0.0123938122045742	0.0095251266536977	0.00943300238345462	0.0192797583868822	0.0130823485466206	0.0134428970007659	0.0102054667955041	0.0109884841560879	0.0084962236100868	0.00973529441974277	0.00412400522250061	0.0125030898276509	0.0097811757300563	0.00979931643659522	0.0118563294934492	0.00668665240192241	0.0145451011462277	0.0104416809493475	0.0139550299888418	0.0153391680921952	0.009418084276201	0.015033384733261	0.00484412673282132	0.00464126372387762	0.00505258480571572	0.134710347813071	0.0124057782885552	0.134851588053072	0.146925549472831	0.161164296476658	0.0131091331025672	0.134852748871524	0.136130087467573	0.138157847840013	0.143674458948603	0.137850838278923	0.00914908747306657	0.0086795523865273	0.0107980792096867	0.010363700360118	0.0114396118712214	0.012175832854831	0.0110101934590682	0.00682285992939733	0.320748060195977	0.328100003231134	1	0.723755726245351	0.324530374912079	0.633070798248521	0.652643427635153	0.00721404676425916	0.0114185431719296	0.0112275100985469	0.0118160950339277	0.0133518886377457	0.0141172101146235	0.010335108803148	0.0123928935115323	0.0128317592535631	0.146303649755467	0.116121394330784	0.10973983952275	0.0102566465672873	0.0083372509134334	0.010517775977376	0.0218127322280452	0.00945410618665539	0.0075216645154894	0.0113917377144829	0.0209203596339238	0.0073795983261285	0.0146507661432597
hsa776	0.0133980974010861	0.00885711636137068	0.0102803193713412	0.0100191064548305	0.0134796893138615	0.0116240717366762	0.00982987426703244	0.00868184316921344	0.0119911073191187	0.0102024483767963	0.0112657585785446	0.0121825148934495	0.00740750759362315	0.0077425505350255	0.00933032352601067	0.0141269287608947	0.0117872836890297	0.0120068886671669	0.0123145530943908	0.00999993811225322	0.0113095697331795	0.0116629112516041	0.012481388187708	0.00998214585624253	0.0088231838262299	0.01110612844179	0.0104437140233407	0.009701541425372	0.013240135690423	0.00964326740736715	0.0114034559189409	0.0127026363995405	0.0136055620082698	0.0115296208786234	0.00966001673626788	0.00947646066596896	0.0102039263789918	0.0120759164128223	0.00720208211945074	0.0075914987408022	0.0071414915305552	0.00662944192026776	0.0101101754340127	0.0071606530841228	0.00866820213448008	0.00781868808226773	0.00809118021969334	0.00840665308829789	0.00883331378808923	0.00698497550786262	0.00829508375360506	0.00769202072422589	0.0116699851466525	0.00857285125739411	0.0083034043495362	0.0269492007303698	0.0314977652107043	0.0257457793049842	0.0210585862470022	0.0221227394044019	0.0265842399544874	0.0247054446944609	0.0319524181175884	0.028835494060176	0.0188297471917814	0.0106235745249754	0.0111576968538225	0.0133646960684353	0.0122001221178671	0.0119578563509327	0.0128536778923028	0.00787904293689512	0.0112660951142045	0.0140114624036755	0.0128417634656185	0.0087483226713168	0.0141111336706804	0.0101814302191587	0.0130341652141452	0.00912054736452652	0.0111508194770616	0.0102243804987513	0.00893236746466545	0.0036706502337441	0.0130792112752459	0.0101496921904104	0.0103214263884167	0.0108346917759231	0.00723073003012044	0.0125730210419608	0.00869657950663806	0.0138968178720641	0.0147326948587516	0.0106052557576459	0.0119533947798105	0.00425547107930957	0.00517783644142931	0.00522569991289756	0.132672298124191	0.0112000809932437	0.135893767321946	0.146493193184935	0.156254903406758	0.015804915355555	0.131120596073678	0.129864958532048	0.134679078081985	0.140995769674228	0.13061769640865	0.00899411619709215	0.00769326863366395	0.00893909607149746	0.0083738263855364	0.0121109075052739	0.00937377783195787	0.00897227593193984	0.00771797905408937	0.307033173262631	0.313991927328738	0.723755726245351	1	0.306354001030148	0.664350958780469	0.634661143920817	0.00643721956275073	0.0106343344942969	0.0157465959133176	0.0109615291572549	0.0131257284633074	0.0162708601373073	0.009821379902654	0.0140104238020891	0.0116440700860387	0.134893656047695	0.117760906743452	0.107366598732345	0.0126436552763691	0.00754897581321002	0.0100006172767971	0.0185750519974281	0.0101545209960616	0.00876747882125135	0.0104317397526054	0.0234356759706915	0.00810808172393727	0.0144026050091677
hsa777	0.0140203357790266	0.00808107305089125	0.010808148624814	0.00912489896664046	0.010924733886343	0.01007020021488	0.00986298519662074	0.00856590228850734	0.0111999879370433	0.0111671914158677	0.0144029382435545	0.012500617596808	0.00836779988631458	0.00949437630880313	0.0103773599921472	0.0124599704086625	0.0128449326869949	0.0101780164788045	0.0094500774053593	0.0105133715648441	0.0102413970812374	0.0100062260606876	0.0106277605167292	0.0105054295490204	0.0113333872509521	0.0109578126650961	0.0108110105174291	0.0105134896097666	0.0102873656883911	0.0111549161150348	0.0114142299373181	0.0101228078565236	0.0150031463362831	0.00966930216927138	0.00936380217301846	0.0105186466558856	0.0092686384234956	0.0115882209326829	0.00793492453914576	0.0083357773353093	0.0084792305183328	0.00761124031343963	0.0072852292285923	0.00812478081690107	0.00866960018092667	0.00921107358476469	0.0079831272933344	0.00889542975969373	0.0082517676543621	0.00615658112678095	0.00818430781614812	0.00891742554579718	0.00989242962290742	0.00605151381406739	0.00812308918276852	0.0203045640714323	0.0197035419371734	0.0187560981133211	0.0178490083501833	0.017262115684866	0.0219401677946212	0.0224761270722483	0.0248478521944233	0.0214800618841313	0.0231879372262476	0.0101361523230602	0.010697125645123	0.0139087509750889	0.0111649360720367	0.0132502482519778	0.0155002523210014	0.0105723992507338	0.0102020285777149	0.0100677314118208	0.0121423414218066	0.0126019812344213	0.0163796327369944	0.0111028804235132	0.010002301280752	0.0102585725475872	0.0103142876981475	0.00895118192243607	0.0125901156859493	0.00405406440767269	0.0136819284421261	0.0109365048881131	0.0137139009892989	0.00890833406280211	0.00789082207910459	0.0121618782178192	0.00984640865836553	0.0105471031450491	0.0114577475879453	0.00979927145278168	0.0124370604947707	0.00499838307132813	0.00520985166643138	0.00505381647866715	0.111501928002938	0.013015045742156	0.111745829886707	0.116538425379955	0.135062601675268	0.0160736608297311	0.118654901414092	0.110681997455112	0.117795049140761	0.120091629951479	0.123315710058274	0.0103530059439223	0.00883261623993513	0.0090953359720079	0.00839969886824854	0.012091425563915	0.0108137436854369	0.011943790507052	0.00616445095931833	0.585066143130238	0.572793901638393	0.324530374912079	0.306354001030148	1	0.309058362405766	0.331209700483061	0.0062436059247286	0.0107837725591417	0.0149555128236064	0.0146892260012242	0.0134242387858348	0.0132205890546192	0.00969022118284428	0.0102172386493887	0.0122863878069067	0.142657999781916	0.111976454351552	0.119854132444465	0.0101061725473697	0.00989541749513615	0.00869639622523648	0.0192702942828343	0.0115472221937437	0.0067744051958911	0.00938427444640527	0.0180498677346107	0.00705245798546083	0.0131952476849103
hsa778	0.0143320980684028	0.0111395629972609	0.0126087169029198	0.00860849590862333	0.0101458309113195	0.00985880185222414	0.0103581867370191	0.00981379613206223	0.0116247304276009	0.0109187660817246	0.0101992373813167	0.0130084350598081	0.00916312913024796	0.00792557344174926	0.0110831057318029	0.0137584474035088	0.0105669478064257	0.0112266053929553	0.00901139313444424	0.01036464665438	0.0099583831310274	0.00926183409127145	0.0102695321636907	0.0113951957749911	0.0112270383294219	0.010655001063963	0.0108246075521891	0.00888224095430615	0.011684577810984	0.0129647369470301	0.010971442216934	0.0108112419595615	0.0111742714249172	0.0128782444813611	0.00946487027930178	0.00962914375670056	0.00938696567756268	0.0130735723570829	0.00695673213514494	0.00658024076399288	0.00841814927717012	0.00901796203730569	0.0084989017180339	0.00804854044335575	0.00963457736665298	0.00774703303489373	0.00876964683960113	0.0088584736850572	0.00693153815264708	0.00696783320938102	0.00831452223416333	0.0078014792406351	0.00969919643186015	0.00800538915349302	0.00719253009123992	0.0256438948117406	0.0270315451894785	0.0255522050026167	0.0218925349380494	0.0227022820257879	0.0281892083785277	0.0277237246039467	0.0258742675357908	0.0250678518171152	0.0217811836777985	0.0127937655884532	0.00998267598906066	0.010803389320309	0.016023202143778	0.0098865763539962	0.0124157976214528	0.00885600726463701	0.0139857183477253	0.0139620974354884	0.01127662643455	0.0105090974146825	0.0170562427794104	0.0107286372739956	0.0118270977979746	0.00999516610145594	0.0150548501382676	0.00864946575629034	0.0104209189193748	0.0045606953806033	0.0109593089899883	0.0106951934659154	0.0137764663200312	0.0112440237824597	0.00865835220341692	0.0171454613330721	0.0099151284681788	0.011827612454394	0.0138807404567533	0.0113526263562807	0.0130538675705288	0.00693980844283664	0.00610437451813809	0.00550655827928084	0.139631628007963	0.0136379083163652	0.140803710530592	0.150552897406339	0.160589593569105	0.0148608135219154	0.138676343857773	0.125162769857525	0.140803399119153	0.146852076352039	0.141508886362084	0.0113442926915363	0.0094333067128555	0.0103026143661312	0.00808855913390064	0.0144330055916724	0.0124609434516791	0.0105049958518105	0.00793914868041328	0.307905534882951	0.323894554753797	0.633070798248521	0.664350958780469	0.309058362405766	1	0.612747271212116	0.00701313048141931	0.0118284322246587	0.0110102461209416	0.0106886733126782	0.0131564869493126	0.0204231342172409	0.00945706033467676	0.0121958706836163	0.0114178120676314	0.146246212778035	0.12494315609328	0.115847414677687	0.011299419467993	0.0081819771757663	0.0101808824850894	0.0208686764312786	0.0121511674662221	0.00756904904179086	0.011315705720718	0.0241912558907353	0.0073072447706943	0.0186456374274938
hsa779	0.0140915943630873	0.007644024767684	0.0126126640074768	0.0117029308403722	0.0106172341554819	0.0129153053742611	0.0115652996420479	0.0109574673420044	0.0124856595003299	0.0121032899102832	0.0120470606170444	0.0125087813255415	0.00815083344313174	0.00815785318980553	0.00919993972387554	0.0134651990323828	0.0143113683794967	0.0148572392827668	0.0150263030028161	0.01475796695878	0.0127707904542133	0.0163165693388773	0.012424982827996	0.0124509564989343	0.0128200220100465	0.0104278997337972	0.0129988262948054	0.0115575737717098	0.00951391534278407	0.00937735859652604	0.0118307505382247	0.00989163893636076	0.0149739930803187	0.0123803004820093	0.0110289771673591	0.0104619817247487	0.0133512314117592	0.0105859591521304	0.00794177571042532	0.00770273208309533	0.00971515195139555	0.00797489694727435	0.0104729390191898	0.00893164469226991	0.00759869732292804	0.00873351639566856	0.0077729609902161	0.00779663155055143	0.00784815359404268	0.00777813207807847	0.00910680378595298	0.00730011098378699	0.0124793210755891	0.00725725484973472	0.00679274248430713	0.0262183057939761	0.0271193762429088	0.0237034420085829	0.022687446739248	0.0216425048362396	0.0244817160543408	0.0250562117644854	0.0261204158931432	0.0258025310611077	0.0225730969615081	0.0132953428072476	0.00993273637969596	0.0117157258981083	0.0115066075613273	0.0105754001470857	0.0152968839320096	0.00877372247662674	0.0107130095334838	0.0113979223322956	0.010881672743319	0.00967845263277775	0.0163557022616018	0.0129804485513474	0.0143335758626557	0.0104859487890261	0.0119055187828787	0.0126515762575024	0.0100343099456884	0.00457551401848896	0.0153825004460339	0.0126020006017474	0.00850813311156275	0.00979301182912914	0.00950624848842263	0.0131022689633831	0.00989645319011834	0.0152661251542912	0.015415516649709	0.012963429489498	0.016029443693157	0.00489034308065544	0.00567163259548486	0.00465781407934354	0.137643612041608	0.0140376030426865	0.138594580853509	0.148006529838133	0.165023327603489	0.0152963486975279	0.134975389140419	0.141714092956777	0.140695903876915	0.142650116721274	0.141848750105889	0.0103465023937764	0.00788919181767483	0.010453065834575	0.00893111492256924	0.0117284232095944	0.0109491474289633	0.0108128723490412	0.00627835434206485	0.321910886261003	0.32741939283652	0.652643427635153	0.634661143920817	0.331209700483061	0.612747271212116	1	0.00733700752279414	0.0128158900011646	0.0110136928311003	0.010824482428752	0.0107642113614143	0.0140144585410316	0.012305528868652	0.0129937694709942	0.0110508027706374	0.150780745397827	0.117269188059705	0.113663092757184	0.0119777600878546	0.0140362858479191	0.00956002665640343	0.017332370164324	0.0112005576238768	0.00744716461585049	0.00998343617157722	0.0230846013831107	0.0104142499931942	0.0147288184816109
hsa781	0.0212989595017218	0.00837198736341985	0.0143369078901999	0.0126756751577722	0.0141065157738609	0.0110543851392493	0.0146458679319894	0.0136523230031431	0.0124677529726945	0.0122052214808233	0.0128234363372975	0.013587988546837	0.00882832842469048	0.0083116902698315	0.0132289134752247	0.0194227744306514	0.0129708892089754	0.0131874946776683	0.0123675537956041	0.0141783203632556	0.0109829928238431	0.0143792622155323	0.0140603294512818	0.0134454390877354	0.0132179759673811	0.0133964651188389	0.0177204794942449	0.0166866862433014	0.0143139586030887	0.0127296789037186	0.0152309932935849	0.0138540894575794	0.0144678908041704	0.0091544135297069	0.0185021084072988	0.0139159738432732	0.0158454045149796	0.0131344755993647	0.0108921663501817	0.0112843530249996	0.00892416785537218	0.0095703931872044	0.00998591459427568	0.0096450328674338	0.00942804550260056	0.0117474852040375	0.00999703338591652	0.0107100919076437	0.00866037373453253	0.00897924889406552	0.00846226083324548	0.0107697351407657	0.0137496435365117	0.00741154779241593	0.00608599355075451	0.0129681326710187	0.0133516050740293	0.0127337499803005	0.0118228567597533	0.0131206369795283	0.0125640734458324	0.0159219944283069	0.0149523676946053	0.0141050283981611	0.0142520937301678	0.00976582102974426	0.00865613774971247	0.0163532565109988	0.014289512596753	0.0177368445965491	0.013668351815587	0.00893698290218514	0.0118160354715667	0.0120923619588093	0.0110004106975966	0.0136441018025285	0.0119651746440536	0.0157019321283665	0.013346934884277	0.0173281889248724	0.0125986630230823	0.0112297171355011	0.0124385202174117	0.00605885105884563	0.0134054743532777	0.0117397390003527	0.0109268242058943	0.0153618681747577	0.228029870047332	0.0157293020745365	0.0109154053836737	0.0151565196325881	0.0120416727685547	0.0131271594182367	0.0154072826809847	0.00545895384576574	0.00552418251761341	0.0056486061030217	0.00691150760952867	0.0165857066709374	0.0110429074687638	0.00769706111009968	0.00736897204736988	0.0217193508056874	0.00707135227073142	0.00810861075769277	0.00945542660038472	0.00891832899465756	0.0129636570426986	0.0112065007604925	0.0115028027974603	0.0104958344822287	0.0136536657129088	0.0120608213839349	0.0110413590343848	0.0131251084756201	0.0110731378920018	0.00683196332931224	0.00611438621740657	0.00721404676425916	0.00643721956275073	0.0062436059247286	0.00701313048141931	0.00733700752279414	1	0.0152872072419169	0.0156491820004119	0.0150777719458844	0.0170215184356846	0.0156058311547573	0.0163260417373259	0.0143946019176292	0.013069971571397	0.00616960421588725	0.00626123323214719	0.00635588875484572	0.0117998468793635	0.0087155003056492	0.0170632053397101	0.00910157308143234	0.0134213929771739	0.589643507293915	0.0100053695905268	0.0106804471580853	0.219633516196443	0.0134192521954837
hsa782	0.0194817596791046	0.0116989896829076	0.0161735650033716	0.0180469764535086	0.0187883833900368	0.0277525940513117	0.0169484818668508	0.0157547520561661	0.0171848219072689	0.01774644664855	0.0243641385620379	0.0246298496716126	0.013599593661624	0.0169838043367124	0.0153035030250007	0.0221848533202461	0.0243125444095771	0.020448980776809	0.0147726243753731	0.0235986806313275	0.0202204640189341	0.0165457721150915	0.0173930154306563	0.015646878969176	0.0137396887885811	0.0143172426363796	0.0184023016518813	0.0186208595622585	0.0136593453917141	0.0181898892246699	0.0187153688697208	0.0146911605370903	0.018817530800391	0.013941662290287	0.0162641739196356	0.0175392443829422	0.0202068727218247	0.0161929657194272	0.0145146427266689	0.0126907876383899	0.0123132235896262	0.0124930081338004	0.011991965122023	0.0123695564082542	0.0123071901901906	0.0123191503836608	0.018414117463399	0.0123939256677667	0.0122648911891003	0.0176969246228843	0.0155330196698681	0.0164247757037185	0.0182978022768756	0.00829413020624535	0.00769853374597137	0.0147339362080656	0.0140232768313186	0.0189618415420442	0.0162762059296673	0.017206722095369	0.0166874297280904	0.0218619695796095	0.0175224435067946	0.0190943761725358	0.0184782459422756	0.0145647024091452	0.0161628395529078	0.0140557880653506	0.0183260061983619	0.0176550504084807	0.0140487522896649	0.0137113462688693	0.0251784192795522	0.0192929463338466	0.0218238486555627	0.01544797659128	0.0175252673477646	0.0157706918991412	0.0163308039558728	0.015755144645928	0.01772399679576	0.0135435874677724	0.0168383768792635	0.00841234683959415	0.016332633055565	0.0151234290495908	0.0161126611299848	0.0138638638345443	0.0130373367398747	0.0222395659294647	0.0166919645615916	0.0147044302262896	0.0202932724199146	0.0222940345584353	0.0196058381750534	0.00923742541464424	0.00688785468647828	0.0076466779602967	0.00966818025742638	0.0205416860476639	0.00981034451241777	0.00915673196993198	0.0106191722281957	0.02426839994391	0.01358704346937	0.0104702317715323	0.0101464037810977	0.0112890337108588	0.00955808426119217	0.0183092932559873	0.0214781651355148	0.0150127633955029	0.019822727188804	0.013006314204481	0.0124558335336907	0.0120274547208733	0.00987577800058307	0.0141619526386628	0.0174106992676493	0.0114185431719296	0.0106343344942969	0.0107837725591417	0.0118284322246587	0.0128158900011646	0.0152872072419169	1	0.6355422182928	0.558953043528575	0.643346915074905	0.0183704829069488	0.0152757083131662	0.0175377420377582	0.024211734299736	0.0133338434129355	0.0129965465887627	0.0138230550409165	0.016588163116193	0.0130403583372992	0.0185442226694084	0.0157290090536777	0.0184992635453505	0.0137868334137254	0.0212001683596331	0.0215728860335066	0.0110575081264903	0.0169812809830043
hsa783	0.0271757352178926	0.0109281014826843	0.0157927194006349	0.0153286195495125	0.0257788743523872	0.0184347566517636	0.0162498813600436	0.0138864471559947	0.021403270180258	0.0170724766042256	0.0197242053515714	0.0167746518234799	0.0129344400225965	0.0129032737417929	0.0126526847608298	0.0225138918902813	0.0205235666257089	0.0187578991154114	0.018644257053318	0.0163025254970526	0.018665852914977	0.0158393745078937	0.0202728957530062	0.0155902402649127	0.0149634378169201	0.0180695281504877	0.0147340356793283	0.0215950057193102	0.0132933918485063	0.0158982853600594	0.0224403596645943	0.0171295526441508	0.0198973383078412	0.0127887202592964	0.0152329826823573	0.0142395046268587	0.0145582338853438	0.0170834297143197	0.0149212168657927	0.0138156688090151	0.0134260720866501	0.013369844047951	0.0121658029876051	0.012324780983797	0.0118084686484025	0.012720904961878	0.0187895694012536	0.0118830596904564	0.0183307419490273	0.0149612189118417	0.0152833332005246	0.0143426410186488	0.0150881939901504	0.00893056728934934	0.00942011678961226	0.0153053086575142	0.013972515255747	0.0168893787150335	0.0237853574674796	0.0171444370578213	0.0172665253690203	0.0150332230769393	0.0180610506395409	0.0154407892547291	0.0192236240363516	0.016074809697276	0.0193251998042139	0.0189066268872095	0.0185978115958067	0.0175911425083295	0.015363547131748	0.0130589911535494	0.0209552559294545	0.0212619242149829	0.0235356028988897	0.0170651076445975	0.0177264024076937	0.0187880059971418	0.0159254834130301	0.0202331247635125	0.0163270212607903	0.0123929653553255	0.0134219401446648	0.00670551660452748	0.0141639827126959	0.0155794880196447	0.0155279646988272	0.017894993643146	0.0123615887199099	0.0235734712355554	0.0229024524460128	0.0197620877754305	0.0145847843460062	0.0154527543821849	0.0174566912653293	0.00833203097445068	0.00666683848716138	0.00732215435552503	0.0105654268419913	0.0209433134767141	0.0110160815726363	0.0121123474015756	0.00961884805375854	0.0292956699631001	0.0135378609749958	0.0104323315383903	0.0115094769999993	0.0120292924584753	0.0148316582556153	0.0153762572885993	0.0163178189480147	0.0160268786444287	0.0160143022005311	0.0126835054592418	0.0121349514514001	0.0117115558744627	0.0105428888316508	0.0194381941452741	0.0160679292911078	0.0112275100985469	0.0157465959133176	0.0149555128236064	0.0110102461209416	0.0110136928311003	0.0156491820004119	0.6355422182928	1	0.548481929922433	0.620201870187364	0.0178463856462593	0.0148965745973657	0.0163093081866729	0.0238148092233511	0.0173734474401835	0.0143570560995318	0.0181297893025815	0.0156098884134447	0.0117557114299538	0.0158838194853496	0.0203736949705157	0.0190905961752118	0.0109087367172576	0.0149624280332641	0.0201227880432872	0.0112215095111095	0.0212481359988618
