"","Var1","Var2","value"
"13112","D02361","hsa338442",0.786101760735701
"13113","D02374","hsa338442",0.782595539144604
"13114","D02566","hsa338442",0.771457002019561
"13115","D02578","hsa338442",0.780062362375434
"13116","D02588","hsa338442",0.78926710867784
"13117","D02614","hsa338442",0.789868286668697
"13118","D02671","hsa338442",0.791340388843933
"13119","D02721","hsa338442",0.819914624320642
"13120","D02725","hsa338442",0.795633903344526
"13121","D02826","hsa338442",0.792812343598565
"13122","D02884","hsa338442",0.783512185785727
"13123","D02910","hsa338442",0.795988995075767
"13124","D03165","hsa338442",0.786526831890936
"13125","D03187","hsa338442",0.791041947496987
"13126","D03210","hsa338442",0.800222253738073
"13127","D03274","hsa338442",0.776477722849541
"13128","D03365","hsa338442",0.788298090833267
"13129","D03415","hsa338442",0.777348764335932
"13130","D03442","hsa338442",0.787066768484021
"13131","D03490","hsa338442",0.810719441471274
"13132","D03503","hsa338442",0.78639206402054
"13133","D03621","hsa338442",0.77427115938997
"13134","D03642","hsa338442",0.777581467610169
"13135","D03654","hsa338442",0.79629011304287
"13136","D03858","hsa338442",0.803786577197061
"13137","D03879","hsa338442",0.797625196584331
"13138","D03880","hsa338442",0.791354146353493
"13139","D03881","hsa338442",0.786735696878837
"13140","D03966","hsa338442",0.775064448681216
"13141","D04006","hsa338442",0.774324252990495
"13142","D04034","hsa338442",0.77201952367149
"13143","D04040","hsa338442",0.768040139346311
"13144","D04375","hsa338442",0.783021624561157
"13145","D04625","hsa338442",0.781084814402003
"13146","D04716","hsa338442",0.783158652641132
"13147","D04979","hsa338442",0.78677586509386
"13148","D05113","hsa338442",0.784001866612828
"13149","D05129","hsa338442",0.774047910034038
"13150","D05246","hsa338442",0.783470771879619
"13151","D05312","hsa338442",0.781054778302015
"13152","D05341","hsa338442",0.787085734158424
"13153","D05740","hsa338442",0.798118338557769
"13154","D05792","hsa338442",0.789289233019087
"13155","D05938","hsa338442",0.80606030905868
"13156","D06056","hsa338442",0.794782900311598
"13157","D06396","hsa338442",0.774099755659522
"13158","D00049","hsa3577",0.787895279683572
"13159","D00059","hsa3577",0.782448361582498
"13160","D00079","hsa3577",0.794269802292476
"13161","D00094","hsa3577",0.779614935466008
"13162","D00095","hsa3577",0.935385262791302
"13163","D00106","hsa3577",0.482228437601447
"13164","D00110","hsa3577",0.805102866073804
"13165","D00113","hsa3577",0.777781615797729
"13166","D00136","hsa3577",0.919149028568373
"13167","D00139","hsa3577",0
"13168","D00180","hsa3577",0.771857280908259
"13169","D00225","hsa3577",6.41592835515955e-291
"13170","D00227","hsa3577",0.000454105373842806
"13171","D00232","hsa3577",0.783702184089824
"13172","D00234","hsa3577",0.787142428563044
"13173","D00235","hsa3577",0.989131114613079
"13174","D00241","hsa3577",0.777843109775672
"13175","D00255","hsa3577",0.625914814493456
"13176","D00270","hsa3577",0.889579493330982
"13177","D00274","hsa3577",0.790578616409054
"13178","D00281","hsa3577",0.765090449619801
"13179","D00283","hsa3577",0.967398733222794
"13180","D00295","hsa3577",0.789165511288062
"13181","D00300","hsa3577",0.79897857208743
"13182","D00301","hsa3577",0.788491131445799
"13183","D00306","hsa3577",0.797384912287427
"13184","D00318","hsa3577",0.797112817473333
"13185","D00332","hsa3577",0.982977400279601
"13186","D00336","hsa3577",0.788297515410005
"13187","D00356","hsa3577",0.783938751006406
"13188","D00364","hsa3577",0.781304791907477
"13189","D00371","hsa3577",0.000232701857062013
"13190","D00380","hsa3577",0
"13191","D00394","hsa3577",0
"13192","D00397","hsa3577",0.793381706355594
"13193","D00400","hsa3577",0.774091143288973
"13194","D00410","hsa3577",0
"13195","D00411","hsa3577",0.785397191868845
"13196","D00415","hsa3577",0.795043075376106
"13197","D00419","hsa3577",0.768062997205619
"13198","D00422","hsa3577",0.778784216827086
"13199","D00426","hsa3577",0.998320055479217
"13200","D00432","hsa3577",0.849629143374227
"13201","D00437","hsa3577",1.96054958214272e-10
"13202","D00440","hsa3577",0.808280470360392
"13203","D00442","hsa3577",0.790747662427066
"13204","D00443","hsa3577",0.783554128906794
"13205","D00451","hsa3577",0.784146523462571
"13206","D00454","hsa3577",0.94717612041747
"13207","D00465","hsa3577",0.793023806952073
"13208","D00480","hsa3577",0.798142590435224
"13209","D00483","hsa3577",0.720984443017802
"13210","D00493","hsa3577",0.793232788503169
"13211","D00494","hsa3577",0.83149191688753
"13212","D00498","hsa3577",0.773358850982842
"13213","D00499","hsa3577",0.78191561477107
"13214","D00503","hsa3577",0.871017465782843
"13215","D00509","hsa3577",0.81913117689739
"13216","D00513","hsa3577",0.893762158819951
"13217","D00514","hsa3577",0.984368063468865
"13218","D00520","hsa3577",0.78304110768663
"13219","D00521","hsa3577",0.806065919003541
"13220","D00522","hsa3577",0.783545556920956
"13221","D00523","hsa3577",0.816391179529368
"13222","D00524","hsa3577",0.783425877309976
"13223","D00525","hsa3577",0.79745005027984
"13224","D00528","hsa3577",0
"13225","D00540","hsa3577",0.784530588892572
"13226","D00542","hsa3577",9.36684901243203e-91
"13227","D00559","hsa3577",0.783211263707976
"13228","D00560","hsa3577",0.794560443193191
"13229","D00563","hsa3577",0.942442505271219
"13230","D00574","hsa3577",0
"13231","D00598","hsa3577",0.972559204759171
"13232","D00601","hsa3577",0.992835973395192
"13233","D00604","hsa3577",0.930085562095183
"13234","D00606","hsa3577",0.989854992067038
"13235","D00607","hsa3577",0.920640243826632
"13236","D00609","hsa3577",0.890516434673488
"13237","D00613","hsa3577",0.924371875021832
"13238","D00627","hsa3577",0.79512772333079
"13239","D00632","hsa3577",0.968022135704397
"13240","D00635","hsa3577",0.971846500471006
"13241","D00645","hsa3577",0.955659753890062
"13242","D00646","hsa3577",0.785530362039006
"13243","D00665","hsa3577",0.786305296681734
"13244","D00666","hsa3577",0.788240848895643
"13245","D00673","hsa3577",0.794064918686303
"13246","D00674","hsa3577",0.785088406195068
"13247","D00675","hsa3577",0.797449214887411
"13248","D00676","hsa3577",0.798026415366294
"13249","D00682","hsa3577",0.786025526367617
"13250","D00683","hsa3577",0.93662610482534
"13251","D00684","hsa3577",0.934336889826312
"13252","D00687","hsa3577",0.912215273545077
"13253","D00688","hsa3577",0.927690640921941
"13254","D00715","hsa3577",0.77936632751995
"13255","D00726","hsa3577",0.791811544007489
"13256","D00760","hsa3577",0.768871790163422
"13257","D00765","hsa3577",0.812883940716301
"13258","D00769","hsa3577",0.429757900334373
"13259","D00775","hsa3577",0.779020180749803
"13260","D00779","hsa3577",0.77065375132348
"13261","D00780","hsa3577",0.77893622563187
"13262","D00790","hsa3577",0.788404601172331
"13263","D00837","hsa3577",0.791667290308803
"13264","D00838","hsa3577",0.777405202494919
"13265","D00845","hsa3577",0.807698663543439
"13266","D00954","hsa3577",0.906900543281438
"13267","D00965","hsa3577",0.984237681983369
"13268","D00987","hsa3577",0.788541643439912
"13269","D00996","hsa3577",0.770979434301398
"13270","D01020","hsa3577",0.794567437703438
"13271","D01022","hsa3577",0.751603295836304
"13272","D01024","hsa3577",0.839920536453107
"13273","D01051","hsa3577",0.98713374517652
"13274","D01071","hsa3577",9.82400698044332e-274
"13275","D01103","hsa3577",0.802724874100006
"13276","D01118","hsa3577",0.786537200833414
"13277","D01126","hsa3577",0.788059696961389
"13278","D01164","hsa3577",0.799830406685394
"13279","D01227","hsa3577",0.786432787413675
"13280","D01236","hsa3577",0.804402077577562
"13281","D01242","hsa3577",0.795052286744556
"13282","D01269","hsa3577",0.788092018184505
"13283","D01295","hsa3577",0.796957923468309
"13284","D01297","hsa3577",0.803786569217628
"13285","D01324","hsa3577",0.781274584036688
"13286","D01332","hsa3577",0.79555326062622
"13287","D01346","hsa3577",0.794130769657439
"13288","D01352","hsa3577",0.787337915544303
"13289","D01358","hsa3577",0.934490942497088
"13290","D01386","hsa3577",0.948663331157155
"13291","D01390","hsa3577",0.844880474287486
"13292","D01441","hsa3577",0.790125494613278
"13293","D01454","hsa3577",0.840430795916758
"13294","D01462","hsa3577",0.787107527238221
"13295","D01603","hsa3577",0.860507109778501
"13296","D01652","hsa3577",0.784657126567724
"13297","D01692","hsa3577",0.93945312656941
"13298","D01699","hsa3577",0.784019261444494
"13299","D01712","hsa3577",0.00491199579344022
"13300","D01713","hsa3577",0.826565646683244
"13301","D01717","hsa3577",0.784024340561547
"13302","D01745","hsa3577",0.784606911659686
"13303","D01782","hsa3577",0.772070635355738
"13304","D01828","hsa3577",0.771774903622231
"13305","D01871","hsa3577",0.780823628160986
"13306","D01891","hsa3577",0.782197540020407
"13307","D01925","hsa3577",0.788897998573768
"13308","D01964","hsa3577",0.783585264034338
"13309","D01965","hsa3577",0.834273732992319
"13310","D01973","hsa3577",0.774063261267094
"13311","D01994","hsa3577",0.79198159563638
"13312","D02007","hsa3577",0.782383882529054
"13313","D02066","hsa3577",0.753165979749721
"13314","D02070","hsa3577",0.836918608785376
"13315","D02076","hsa3577",0.942862980451419
"13316","D02082","hsa3577",0.788726819177113
"13317","D02147","hsa3577",0.952103800455346
"13318","D02149","hsa3577",0.750063034983313
"13319","D02150","hsa3577",0.830635113751907
"13320","D02234","hsa3577",0.779317509233881
"13321","D02237","hsa3577",0.972796954821681
"13322","D02250","hsa3577",0.783204998472517
"13323","D02278","hsa3577",0.79310215033741
"13324","D02279","hsa3577",0.791499410580576
"13325","D02327","hsa3577",0.800334622443412
"13326","D02338","hsa3577",0.84499501212865
"13327","D02340","hsa3577",0.781211848681721
"13328","D02342","hsa3577",0.974125590958678
"13329","D02349","hsa3577",0.964726973488227
"13330","D02354","hsa3577",0.774258935974928
"13331","D02356","hsa3577",0.857919137265463
"13332","D02357","hsa3577",0.779531791963247
"13333","D02358","hsa3577",0.958745069243778
"13334","D02359","hsa3577",0.940789603531147
"13335","D02361","hsa3577",0.941751821457522
"13336","D02374","hsa3577",0.881527244940075
"13337","D02566","hsa3577",0.855810011708628
"13338","D02578","hsa3577",0.795701843827681
"13339","D02588","hsa3577",0.787262145297271
"13340","D02614","hsa3577",0.938998677218064
"13341","D02671","hsa3577",0.785049183036582
"13342","D02721","hsa3577",0.804760731707931
"13343","D02725","hsa3577",0.776262027063811
"13344","D02826","hsa3577",0.794183984631504
"13345","D02884","hsa3577",0.00396971457544437
"13346","D02910","hsa3577",0.984744722789256
"13347","D03165","hsa3577",0.791845635406862
"13348","D03187","hsa3577",0.788544994353552
"13349","D03210","hsa3577",0.795211919229424
"13350","D03274","hsa3577",0.979439915967911
"13351","D03365","hsa3577",0.781283252933948
"13352","D03415","hsa3577",0.889389014465455
"13353","D03442","hsa3577",0.78755922746641
"13354","D03490","hsa3577",0.982980454555394
"13355","D03503","hsa3577",0.786102578266751
"13356","D03621","hsa3577",0.783156119319169
"13357","D03642","hsa3577",0.784638014565017
"13358","D03654","hsa3577",0.781581734414057
"13359","D03858","hsa3577",0.796590144708187
"13360","D03879","hsa3577",0.864595134869183
"13361","D03880","hsa3577",0.954158373675424
"13362","D03881","hsa3577",0.969957283275245
"13363","D03966","hsa3577",0.785830760323007
"13364","D04006","hsa3577",0.0146051243213302
"13365","D04034","hsa3577",0.99299737611389
"13366","D04040","hsa3577",0.802683265485976
"13367","D04375","hsa3577",0.943263821829556
"13368","D04625","hsa3577",0.992593522289779
"13369","D04716","hsa3577",0.778806639747288
"13370","D04979","hsa3577",0.778076565427755
"13371","D05113","hsa3577",0.789879611563894
"13372","D05129","hsa3577",0.804099069817785
"13373","D05246","hsa3577",0.775253180917017
"13374","D05312","hsa3577",0.798798789050727
"13375","D05341","hsa3577",0.799949148425602
"13376","D05740","hsa3577",0.797067285926141
"13377","D05792","hsa3577",0.923702748268919
"13378","D05938","hsa3577",0.784558238856681
"13379","D06056","hsa3577",0.775234302614552
"13380","D06396","hsa3577",0.793038422415395
"13381","D00049","hsa4543",0.785030780967091
"13382","D00059","hsa4543",0.795953058949513
"13383","D00079","hsa4543",0.781814775502866
"13384","D00094","hsa4543",0.794421252031474
"13385","D00095","hsa4543",0.781124598235452
"13386","D00106","hsa4543",0.785873394796994
"13387","D00110","hsa4543",0.789272253495574
"13388","D00113","hsa4543",0.808156417326902
"13389","D00136","hsa4543",0.799555832367096
"13390","D00139","hsa4543",0.804952326169788
"13391","D00180","hsa4543",0.77227062544765
"13392","D00225","hsa4543",0.792538629448551
"13393","D00227","hsa4543",0.778420521236983
"13394","D00232","hsa4543",0.801212888797941
"13395","D00234","hsa4543",0.814786000992349
"13396","D00235","hsa4543",0.782287876556186
"13397","D00241","hsa4543",0.804248437391547
"13398","D00255","hsa4543",0.786766915830471
"13399","D00270","hsa4543",0.799808482846279
"13400","D00274","hsa4543",0.769066496132618
"13401","D00281","hsa4543",0.786696982736772
"13402","D00283","hsa4543",0.982044552778606
"13403","D00295","hsa4543",0.78001477913527
"13404","D00300","hsa4543",0.773864183969316
"13405","D00301","hsa4543",0.782026702929898
"13406","D00306","hsa4543",0.788628637308453
"13407","D00318","hsa4543",0.787397103267751
"13408","D00332","hsa4543",0.795799516464355
"13409","D00336","hsa4543",0.79622403606741
"13410","D00356","hsa4543",0.780461735109266
"13411","D00364","hsa4543",0.790882343930001
"13412","D00371","hsa4543",0.781379204299679
"13413","D00380","hsa4543",0.779965390629658
"13414","D00394","hsa4543",0.778502295644558
"13415","D00397","hsa4543",0.776782689536199
"13416","D00400","hsa4543",0.809187237819642
"13417","D00410","hsa4543",0.794228749988881
"13418","D00411","hsa4543",0.788879474349936
"13419","D00415","hsa4543",0.799953772345651
"13420","D00419","hsa4543",0.783889651250264
"13421","D00422","hsa4543",0.774637113865056
"13422","D00426","hsa4543",0.77855981432815
"13423","D00432","hsa4543",0.779417318911268
"13424","D00437","hsa4543",0.792773373213608
"13425","D00440","hsa4543",0.789498455320971
"13426","D00442","hsa4543",0.782792268201116
"13427","D00443","hsa4543",0.766138741378004
"13428","D00451","hsa4543",0.760522573587159
"13429","D00454","hsa4543",0.994504832546172
"13430","D00465","hsa4543",0.790829732471035
"13431","D00480","hsa4543",0.780325929349667
"13432","D00483","hsa4543",0.779936176049182
"13433","D00493","hsa4543",0.771589358773655
"13434","D00494","hsa4543",0.775923762212171
"13435","D00498","hsa4543",0.769942878459753
"13436","D00499","hsa4543",0.851148913502618
"13437","D00503","hsa4543",0.790044488513301
"13438","D00509","hsa4543",0.784534227694459
"13439","D00513","hsa4543",0.868096650767309
"13440","D00514","hsa4543",0.805378469912207
"13441","D00520","hsa4543",0.774198775408333
"13442","D00521","hsa4543",0.779233225983842
"13443","D00522","hsa4543",0.774404526136176
"13444","D00523","hsa4543",0.771814164657319
"13445","D00524","hsa4543",0.783873967725302
"13446","D00525","hsa4543",0.7849108335727
"13447","D00528","hsa4543",0.806401822147091
"13448","D00540","hsa4543",0.777266896090729
"13449","D00542","hsa4543",0.787708739311088
"13450","D00559","hsa4543",0.79785555253325
"13451","D00560","hsa4543",0.791062363166029
"13452","D00563","hsa4543",0.680905939063176
"13453","D00574","hsa4543",0.778915508157694
"13454","D00598","hsa4543",0.77782527003026
"13455","D00601","hsa4543",0.78757824013466
"13456","D00604","hsa4543",0.78633161694864
"13457","D00606","hsa4543",0.789509718035941
"13458","D00607","hsa4543",0.796564065269075
"13459","D00609","hsa4543",0.797042352639482
"13460","D00613","hsa4543",0.790495732014699
"13461","D00627","hsa4543",0.782209249146047
"13462","D00632","hsa4543",0.795060272673845
"13463","D00635","hsa4543",0.794494257150195
"13464","D00645","hsa4543",0.776340563657615
"13465","D00646","hsa4543",0.782308747623228
"13466","D00665","hsa4543",0.794725678456353
"13467","D00666","hsa4543",0.797921157174674
"13468","D00673","hsa4543",0.787671206531616
"13469","D00674","hsa4543",0.77214532589788
"13470","D00675","hsa4543",0.789274500775455
"13471","D00676","hsa4543",0.784743279716069
"13472","D00682","hsa4543",0.780049856224939
"13473","D00683","hsa4543",0.784593706019051
"13474","D00684","hsa4543",0.790976078792397
"13475","D00687","hsa4543",0.790208129881808
"13476","D00688","hsa4543",0.791878417110217
"13477","D00715","hsa4543",0.78854017900569
"13478","D00726","hsa4543",0.856070606099649
"13479","D00760","hsa4543",0.788888255179787
"13480","D00765","hsa4543",0.789209759053446
"13481","D00769","hsa4543",0.814594345335478
"13482","D00775","hsa4543",0.793415977259854
"13483","D00779","hsa4543",0.777185167920322
"13484","D00780","hsa4543",0.796913478165231
"13485","D00790","hsa4543",0.780286814274688
"13486","D00837","hsa4543",0.794586400497289
"13487","D00838","hsa4543",0.766979713443631
"13488","D00845","hsa4543",0.785830446860897
"13489","D00954","hsa4543",0.768870052154565
"13490","D00965","hsa4543",0.782878452903584
"13491","D00987","hsa4543",0.802429374818058
"13492","D00996","hsa4543",0.780243411549337
"13493","D01020","hsa4543",0.784463678007664
"13494","D01022","hsa4543",0.773541118987404
"13495","D01024","hsa4543",0.783732747985015
"13496","D01051","hsa4543",0.770969399156035
"13497","D01071","hsa4543",0.789893069876741
"13498","D01103","hsa4543",0.785085649254288
"13499","D01118","hsa4543",0.791593755204297
"13500","D01126","hsa4543",0.785989079242238
"13501","D01164","hsa4543",0.712345226763351
"13502","D01227","hsa4543",0.784496389867175
"13503","D01236","hsa4543",0.775963196415313
"13504","D01242","hsa4543",0.787180080274126
"13505","D01269","hsa4543",0.770973286517111
"13506","D01295","hsa4543",0.78275576128807
"13507","D01297","hsa4543",0.759982640882561
"13508","D01324","hsa4543",0.789757651880323
"13509","D01332","hsa4543",0.786005718783699
"13510","D01346","hsa4543",0.77529395032111
"13511","D01352","hsa4543",0.769906627040877
"13512","D01358","hsa4543",0.783958564616236
"13513","D01386","hsa4543",0.78766592675766
"13514","D01390","hsa4543",0.78697233647105
"13515","D01441","hsa4543",0.797124895886774
"13516","D01454","hsa4543",0.794719773258393
"13517","D01462","hsa4543",0.794233096829943
"13518","D01603","hsa4543",0.775956315509639
"13519","D01652","hsa4543",0.785723920286692
"13520","D01692","hsa4543",0.779207859561211
"13521","D01699","hsa4543",0.779998414710219
"13522","D01712","hsa4543",0.781845688745951
"13523","D01713","hsa4543",0.79732464116749
"13524","D01717","hsa4543",0.79177136954306
"13525","D01745","hsa4543",0.783033412738431
"13526","D01782","hsa4543",0.776460725720342
"13527","D01828","hsa4543",0.770586706202329
"13528","D01871","hsa4543",0.781556506900147
"13529","D01891","hsa4543",0.779927589819237
"13530","D01925","hsa4543",0.788059853875205
"13531","D01964","hsa4543",0.788014691172128
"13532","D01965","hsa4543",0.775249321515298
"13533","D01973","hsa4543",0.785766817831454
"13534","D01994","hsa4543",0.775042457388471
"13535","D02007","hsa4543",0.766790783376274
"13536","D02066","hsa4543",0.789122017399192
"13537","D02070","hsa4543",0.77826189283814
"13538","D02076","hsa4543",0.755968923116271
"13539","D02082","hsa4543",0.785821700037995
"13540","D02147","hsa4543",0.781438420301903
"13541","D02149","hsa4543",0.801661569329439
"13542","D02150","hsa4543",0.814030775542123
"13543","D02234","hsa4543",0.77679059204362
"13544","D02237","hsa4543",0.789232794365823
"13545","D02250","hsa4543",0.785576401479731
"13546","D02278","hsa4543",0.772049188731559
"13547","D02279","hsa4543",0.776418685208794
"13548","D02327","hsa4543",0.799221224003943
"13549","D02338","hsa4543",0.783943459214225
"13550","D02340","hsa4543",0.797512532403245
"13551","D02342","hsa4543",0.803546629924589
"13552","D02349","hsa4543",0.7887360745016
"13553","D02354","hsa4543",0.805902688381803
"13554","D02356","hsa4543",0.790817725549649
"13555","D02357","hsa4543",0.784352971574063
"13556","D02358","hsa4543",0.781607209141797
"13557","D02359","hsa4543",0.794470811602065
"13558","D02361","hsa4543",0.886410281990213
"13559","D02374","hsa4543",0.779504923634768
"13560","D02566","hsa4543",0.781659638749913
"13561","D02578","hsa4543",0
"13562","D02588","hsa4543",0.776074421624418
"13563","D02614","hsa4543",0.777829351853176
"13564","D02671","hsa4543",0.781669317655337
"13565","D02721","hsa4543",0.796032715240273
"13566","D02725","hsa4543",0.798919876361685
"13567","D02826","hsa4543",0.785822471245337
"13568","D02884","hsa4543",0.798032625524216
"13569","D02910","hsa4543",0.77735581201045
"13570","D03165","hsa4543",0.779436083973634
"13571","D03187","hsa4543",0.789367283106882
"13572","D03210","hsa4543",0.820886992037468
"13573","D03274","hsa4543",0.800713428108448
"13574","D03365","hsa4543",0.782788708280699
"13575","D03415","hsa4543",0.768148955746136
"13576","D03442","hsa4543",0.775654240265379
"13577","D03490","hsa4543",0.77948460171393
"13578","D03503","hsa4543",0.769803475904515
"13579","D03621","hsa4543",0.78725644757765
"13580","D03642","hsa4543",0.760048774380947
"13581","D03654","hsa4543",0.864382502343822
"13582","D03858","hsa4543",0.792452043894966
"13583","D03879","hsa4543",0.787398558657279
"13584","D03880","hsa4543",0.788695157107808
"13585","D03881","hsa4543",0.793992792578717
"13586","D03966","hsa4543",0.789761111414012
"13587","D04006","hsa4543",0.789501175980477
"13588","D04034","hsa4543",0.798708843578486
"13589","D04040","hsa4543",0.78114115353661
"13590","D04375","hsa4543",0.776440168131435
"13591","D04625","hsa4543",0.79532303115481
"13592","D04716","hsa4543",0.781510056163399
"13593","D04979","hsa4543",0.77106008033128
"13594","D05113","hsa4543",0.784831452516679
"13595","D05129","hsa4543",0.788215956491633
"13596","D05246","hsa4543",0.785917913643296
"13597","D05312","hsa4543",0.78675645895374
"13598","D05341","hsa4543",0.798288348102734
"13599","D05740","hsa4543",0.788631356669784
"13600","D05792","hsa4543",0.782163178538542
"13601","D05938","hsa4543",0.789922948630291
"13602","D06056","hsa4543",0.778164222959839
"13603","D06396","hsa4543",0.782240962349787
"13604","D00049","hsa4985",0.78139287725319
"13605","D00059","hsa4985",0.488497210343333
"13606","D00079","hsa4985",0.774074377114385
"13607","D00094","hsa4985",0.798701414352771
"13608","D00095","hsa4985",0.783396485045257
"13609","D00106","hsa4985",0.780440413567742
"13610","D00110","hsa4985",0.00168675631562562
"13611","D00113","hsa4985",0.787623478428241
"13612","D00136","hsa4985",0.419649471752997
"13613","D00139","hsa4985",0.790927922004899
"13614","D00180","hsa4985",0.783368867784975
"13615","D00225","hsa4985",0.791445299587123
"13616","D00227","hsa4985",0.776292548510037
"13617","D00232","hsa4985",0.765278732454069
"13618","D00234","hsa4985",0.796602765998175
"13619","D00235","hsa4985",0.773532385885173
"13620","D00241","hsa4985",0.774328725092054
"13621","D00255","hsa4985",0.79321488204411
"13622","D00270","hsa4985",0.222104869251099
"13623","D00274","hsa4985",0.777475484324298
"13624","D00281","hsa4985",0.774215332599387
"13625","D00283","hsa4985",0.686846940480021
"13626","D00295","hsa4985",0.783462787355558
"13627","D00300","hsa4985",0.782640815645255
"13628","D00301","hsa4985",0.0264314493691402
"13629","D00306","hsa4985",0.781892117591113
"13630","D00318","hsa4985",0.798722068788261
"13631","D00332","hsa4985",0.827313553265178
"13632","D00336","hsa4985",0.786982581774419
"13633","D00356","hsa4985",0.775542693644495
"13634","D00364","hsa4985",0.784174351327017
"13635","D00371","hsa4985",0.776455913264245
"13636","D00380","hsa4985",0.791368630413345
"13637","D00394","hsa4985",0.784932387155494
"13638","D00397","hsa4985",0.772475642867361
"13639","D00400","hsa4985",0.78470039230987
"13640","D00410","hsa4985",0.777713575918654
"13641","D00411","hsa4985",0.803296861567437
"13642","D00415","hsa4985",0.800996258526925
"13643","D00419","hsa4985",0.784607193728099
"13644","D00422","hsa4985",0.762043413741384
"13645","D00426","hsa4985",0.77646496085518
"13646","D00432","hsa4985",0.774589822977504
"13647","D00437","hsa4985",0.774366009406817
"13648","D00440","hsa4985",0.777667357332165
"13649","D00442","hsa4985",0.784472078649694
"13650","D00443","hsa4985",0.789278102735403
"13651","D00451","hsa4985",0.779915991223002
"13652","D00454","hsa4985",0.663506012124152
"13653","D00465","hsa4985",0.782996577923862
"13654","D00480","hsa4985",0.780372742560744
"13655","D00483","hsa4985",0.790562703787149
"13656","D00493","hsa4985",0.191509441428403
"13657","D00494","hsa4985",0.852948258393399
"13658","D00498","hsa4985",0.00899942140531228
"13659","D00499","hsa4985",0.77355300822282
"13660","D00503","hsa4985",0.262296889890458
"13661","D00509","hsa4985",0.772827362983633
"13662","D00513","hsa4985",0.769408583953073
"13663","D00514","hsa4985",0.794933947338253
"13664","D00520","hsa4985",0.779968591870416
"13665","D00521","hsa4985",0.785854620857211
"13666","D00522","hsa4985",0.792408372130963
"13667","D00523","hsa4985",0.770512870856816
"13668","D00524","hsa4985",0.77405907452409
"13669","D00525","hsa4985",0.786283594261741
"13670","D00528","hsa4985",0.783863315120555
"13671","D00540","hsa4985",0.774059965373631
"13672","D00542","hsa4985",0.786194682954867
"13673","D00559","hsa4985",0.483389419367444
"13674","D00560","hsa4985",3.41794858356963e-37
"13675","D00563","hsa4985",0.77055053423965
"13676","D00574","hsa4985",0.809420771543743
"13677","D00598","hsa4985",0.781267023248382
"13678","D00601","hsa4985",0.758138188475172
"13679","D00604","hsa4985",0.780026205883868
"13680","D00606","hsa4985",0.772126991719098
"13681","D00607","hsa4985",0.778580832947002
"13682","D00609","hsa4985",0.800836163187266
"13683","D00613","hsa4985",0.658309931751156
"13684","D00627","hsa4985",0.778846100594339
"13685","D00632","hsa4985",0.778419627735418
"13686","D00635","hsa4985",0.797822609073171
"13687","D00645","hsa4985",0.789445049225413
"13688","D00646","hsa4985",0.786593285111459
"13689","D00665","hsa4985",0.79143351712114
"13690","D00666","hsa4985",0.784668512707101
"13691","D00673","hsa4985",0.77398449111617
"13692","D00674","hsa4985",0.782232379030039
"13693","D00675","hsa4985",0.787313891695976
"13694","D00676","hsa4985",0.785785497546372
"13695","D00682","hsa4985",0.769845709130691
"13696","D00683","hsa4985",0.785887520691862
"13697","D00684","hsa4985",0.772513936203227
"13698","D00687","hsa4985",0.777564795229479
"13699","D00688","hsa4985",0.775754432367636
"13700","D00715","hsa4985",0.795256454849313
"13701","D00726","hsa4985",0.94786058697741
"13702","D00760","hsa4985",0.769308876127036
"13703","D00765","hsa4985",0.779693845961786
"13704","D00769","hsa4985",0.782731072469503
"13705","D00775","hsa4985",0.78095344374797
"13706","D00779","hsa4985",0.780930828300624
"13707","D00780","hsa4985",0.837753623111953
"13708","D00790","hsa4985",0.372156507289066
"13709","D00837","hsa4985",9.46533030442193e-11
"13710","D00838","hsa4985",1.78323283657117e-09
"13711","D00845","hsa4985",0.0327553171232421
"13712","D00954","hsa4985",0.805153902715791
"13713","D00965","hsa4985",0.780903118073358
"13714","D00987","hsa4985",0.842072454200246
"13715","D00996","hsa4985",0.784250505888677
"13716","D01020","hsa4985",0.769804018096031
"13717","D01022","hsa4985",0.779707231721812
"13718","D01024","hsa4985",0.782102512392506
"13719","D01051","hsa4985",0.783677703550429
"13720","D01071","hsa4985",0.76589270885746
"13721","D01103","hsa4985",0.779534954082171
"13722","D01118","hsa4985",0.781891159660729
"13723","D01126","hsa4985",0.765104888826807
"13724","D01164","hsa4985",0.803782006946665
"13725","D01227","hsa4985",0.789007764058729
"13726","D01236","hsa4985",0.781438064947574
"13727","D01242","hsa4985",0.807590113069493
"13728","D01269","hsa4985",0.784476935875798
"13729","D01295","hsa4985",0.0184655219649628
"13730","D01297","hsa4985",0.780204344357886
"13731","D01324","hsa4985",0.775451634384489
"13732","D01332","hsa4985",0.766067675730311
"13733","D01346","hsa4985",0.806376031926513
"13734","D01352","hsa4985",0.785503008327796
"13735","D01358","hsa4985",0.783928918485648
"13736","D01386","hsa4985",0.773543910232408
"13737","D01390","hsa4985",0.785961179715733
"13738","D01441","hsa4985",0.781312347826172
"13739","D01454","hsa4985",0.767341158735715
"13740","D01462","hsa4985",0.854500129609698
"13741","D01603","hsa4985",0.792408339376367
"13742","D01652","hsa4985",0.797092433413739
"13743","D01692","hsa4985",0.803342448199594
"13744","D01699","hsa4985",0.797573432310798
"13745","D01712","hsa4985",0.7756612107502
"13746","D01713","hsa4985",0.779730789141387
"13747","D01717","hsa4985",0.782447700349217
